train_loss,val_loss,train_acc,val_acc,train_f1,val_f1
0.6061249510340562,0.5493286756297739,0.790750233633472,0.8033330275661511,0.7198082728420467,0.7467629616860114
0.5570973518825177,0.5362640676800943,0.8068969024757731,0.7998621568486477,0.7423227003984761,0.7479695747134105
0.5417707135084172,0.5258001251403785,0.8117512868383299,0.8129051931663513,0.7491318240506228,0.7580631694208014
0.53324569178654,0.5227319232499088,0.8132028870951677,0.8035635925495281,0.7518819171711639,0.7537581645526745
0.526943720404504,0.5183881621600204,0.8155333942228429,0.8185726292093605,0.7550316067553442,0.7621269091035336
0.5223850830276797,0.5155937242369089,0.8171868410847374,0.8153992616962146,0.7571554532160083,0.7607534549869659
0.5188022167992313,0.5120032016180398,0.8181626978997357,0.8156372642597005,0.7586893442240484,0.7631247897922231
0.5157263955358257,0.5117186748724087,0.8192868934271117,0.817429721065954,0.7600553791875967,0.7638424075573804
0.5130785937295932,0.510568795779626,0.8196741634226403,0.8215749323800008,0.7609292952422713,0.7675786178969145
0.5112560597284308,0.51052814575664,0.8205562489801713,0.8118440984041432,0.7621211910195598,0.7628619831135323
0.508884196464716,0.5082047819398495,0.8212131775635578,0.8234293690204955,0.7628733971872299,0.7681302032012128
0.5073384019462406,0.5073576112845911,0.8218526233701284,0.820441941010073,0.7638865144780222,0.7654246922055947
0.5065547631194032,0.5080578242587194,0.8224984265500865,0.8187040264579516,0.7646643682029006,0.7646919842765593
0.5040692634292745,0.5085201912838883,0.8228682137687993,0.8127093368901495,0.7652397353586791,0.760302235583852
0.5033709480855026,0.5069816420083875,0.8229651637129604,0.8239276868877942,0.7656300888580982,0.7694168765043694
0.5023853108955825,0.5046148829545828,0.8236533493821693,0.823796289639203,0.7660876291992706,0.7697700196332493
0.5013513268831955,0.5050515233423407,0.8237804968499215,0.8230004685675468,0.7665914871768094,0.7673829260780871
0.5003901621028433,0.5053492024938665,0.8240374406910042,0.8178982886128169,0.7668157596390227,0.765549409680811
0.49929176851964097,0.5057055728080575,0.8243224629312154,0.8185974211430569,0.7673153610108425,0.7670608994616799
0.49832225230196003,0.5021620614462449,0.8247892000940892,0.823208720810597,0.7678656646884059,0.769996277804987
0.49712351786272646,0.5009179066706683,0.8253226896775329,0.819819663474292,0.7684767384229712,0.7685613372492861
0.49671338813864446,0.5078220526650934,0.825145742784911,0.8246218610312949,0.7683543372175546,0.7685965552954414
0.4958137584526638,0.503036191726078,0.8254795048877606,0.8209749675845467,0.7686431238087577,0.7677361206178713
0.4953309132906898,0.5010362416911815,0.8259314081793966,0.8198568513748367,0.7695482856607399,0.7685665159499905
0.4944674851995462,0.5013464862191677,0.825919223213737,0.8194378676953666,0.7695548290107481,0.767824368612498
0.49347490769100766,0.506560014863062,0.8262015965483701,0.8218501228440315,0.7699064149607555,0.7661953186062053
0.49301132640987105,0.4984358530195909,0.8265533712091512,0.8193907630213434,0.7702809775577905,0.7696480253245623
0.49215738510572593,0.49946705880682996,0.8265692646426203,0.8251325748654418,0.7705510496362584,0.7715559806580514
0.49180423297967524,0.49810407162153003,0.8267303181017731,0.8203849195625711,0.7707314555626651,0.7702250283741074
0.49111476608551663,0.5005171520244801,0.8270275253076439,0.8241929605783462,0.7710095658104348,0.772184204699719
